miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-3680-2	0	0.000000	N
hsa-mir-3681	0	0.000000	N
hsa-mir-3682	3	1.132953	N
hsa-mir-3683	0	0.000000	N
hsa-mir-3684	1	0.377651	N
hsa-mir-3685	0	0.000000	N
hsa-mir-3686	0	0.000000	N
hsa-mir-3687-1	0	0.000000	N
hsa-mir-3687-2	0	0.000000	N
hsa-mir-3688-1	0	0.000000	N
hsa-mir-3688-2	1	0.377651	N
hsa-mir-3689a	0	0.000000	N
hsa-mir-3689b	0	0.000000	N
hsa-mir-3689c	0	0.000000	N
hsa-mir-3689d-1	0	0.000000	N
hsa-mir-3689d-2	0	0.000000	N
hsa-mir-3689e	0	0.000000	N
hsa-mir-3689f	0	0.000000	N
hsa-mir-369	32	12.084834	N
hsa-mir-3690-1	0	0.000000	N
hsa-mir-3690-2	0	0.000000	N
hsa-mir-3691	2	0.755302	N
hsa-mir-3692	0	0.000000	N
hsa-mir-370	22	8.308323	N
hsa-mir-3713	0	0.000000	N
hsa-mir-3714	0	0.000000	N
hsa-mir-371a	0	0.000000	N
hsa-mir-371b	0	0.000000	N
hsa-mir-372	0	0.000000	N
hsa-mir-373	0	0.000000	N
hsa-mir-374a	2023	763.988101	N
hsa-mir-374b	534	201.665668	Y
hsa-mir-374c	48	18.127251	Y
hsa-mir-375	40439	15271.831347	N
hsa-mir-376a-1	8	3.021209	N
hsa-mir-376a-2	5	1.888255	N
hsa-mir-376b	5	1.888255	Y
hsa-mir-376c	22	8.308323	Y
hsa-mir-377	12	4.531813	N
hsa-mir-378a	2956	1116.336543	N
hsa-mir-378b	0	0.000000	N
hsa-mir-378c	87	32.855643	N
hsa-mir-378d-1	1	0.377651	N
hsa-mir-378d-2	3	1.132953	N
hsa-mir-378e	0	0.000000	N
hsa-mir-378f	4	1.510604	N
hsa-mir-378g	0	0.000000	N
hsa-mir-378h	0	0.000000	N
hsa-mir-378i	0	0.000000	N
hsa-mir-378j	0	0.000000	N
hsa-mir-379	1552	586.114450	N
hsa-mir-380	2	0.755302	N
hsa-mir-381	63	23.792017	N
hsa-mir-382	64	24.169668	N
hsa-mir-383	0	0.000000	N
hsa-mir-384	0	0.000000	N
hsa-mir-3907	0	0.000000	N
hsa-mir-3908	0	0.000000	N
hsa-mir-3909	0	0.000000	N
hsa-mir-3910-1	0	0.000000	N
hsa-mir-3910-2	0	0.000000	N
hsa-mir-3911	1	0.377651	N
hsa-mir-3912	2	0.755302	N
hsa-mir-3913-1	5	1.888255	N
hsa-mir-3913-2	6	2.265906	N
hsa-mir-3914-1	0	0.000000	N
hsa-mir-3914-2	0	0.000000	N
hsa-mir-3915	0	0.000000	N
hsa-mir-3916	0	0.000000	N
hsa-mir-3917	1	0.377651	N
hsa-mir-3918	0	0.000000	N
hsa-mir-3919	0	0.000000	N
hsa-mir-3920	0	0.000000	N
hsa-mir-3921	0	0.000000	N
hsa-mir-3922	1	0.377651	N
hsa-mir-3923	0	0.000000	N
hsa-mir-3924	0	0.000000	N
hsa-mir-3925	0	0.000000	N
hsa-mir-3926-1	0	0.000000	N
hsa-mir-3926-2	1	0.377651	N
hsa-mir-3927	0	0.000000	N
hsa-mir-3928	6	2.265906	N
hsa-mir-3929	0	0.000000	N
hsa-mir-3934	3	1.132953	N
hsa-mir-3935	0	0.000000	N
hsa-mir-3936	0	0.000000	N
hsa-mir-3937	17	6.420068	N
hsa-mir-3938	0	0.000000	N
hsa-mir-3939	0	0.000000	N
hsa-mir-3940	1	0.377651	N
hsa-mir-3941	4	1.510604	N
hsa-mir-3942	1	0.377651	N
hsa-mir-3943	0	0.000000	N
hsa-mir-3944	0	0.000000	N
hsa-mir-3945	0	0.000000	N
hsa-mir-3960	0	0.000000	N
hsa-mir-3972	0	0.000000	N
hsa-mir-3973	0	0.000000	N
hsa-mir-3974	0	0.000000	N
hsa-mir-3975	0	0.000000	N
hsa-mir-3976	0	0.000000	N
hsa-mir-3977	0	0.000000	N
hsa-mir-3978	0	0.000000	N
hsa-mir-409	105	39.653362	N
hsa-mir-410	21	7.930672	N
hsa-mir-411	7	2.643557	N
hsa-mir-412	20	7.553021	N
hsa-mir-421	5	1.888255	N
