miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-34c	8	1.923760	N
hsa-mir-3529	0	0.000000	N
hsa-mir-3591	0	0.000000	N
hsa-mir-3605	6	1.442820	N
hsa-mir-3606	0	0.000000	N
hsa-mir-3607	492	118.311237	N
hsa-mir-3609	1	0.240470	N
hsa-mir-361	1094	263.074173	N
hsa-mir-3610	5	1.202350	N
hsa-mir-3611	0	0.000000	N
hsa-mir-3612	0	0.000000	N
hsa-mir-3613	55	13.225850	N
hsa-mir-3614	101	24.287469	N
hsa-mir-3615	31	7.454570	N
hsa-mir-3616	0	0.000000	N
hsa-mir-3617	0	0.000000	N
hsa-mir-3618	1	0.240470	N
hsa-mir-3619	4	0.961880	N
hsa-mir-362	43	10.340210	N
hsa-mir-3620	0	0.000000	N
hsa-mir-3621	0	0.000000	N
hsa-mir-3622a	0	0.000000	N
hsa-mir-3622b	0	0.000000	N
hsa-mir-363	3	0.721410	N
hsa-mir-3646	0	0.000000	N
hsa-mir-3648-1	0	0.000000	N
hsa-mir-3648-2	0	0.000000	N
hsa-mir-3649	0	0.000000	N
hsa-mir-3650	0	0.000000	N
hsa-mir-3651	9	2.164230	N
hsa-mir-3652	13	3.126110	N
hsa-mir-3653	73	17.554310	N
hsa-mir-3654	1	0.240470	N
hsa-mir-3655	0	0.000000	N
hsa-mir-3656	0	0.000000	N
hsa-mir-3657	0	0.000000	N
hsa-mir-3658	0	0.000000	N
hsa-mir-3659	0	0.000000	N
hsa-mir-365a	62	14.909140	Y
hsa-mir-365b	62	14.909140	Y
hsa-mir-3660	0	0.000000	N
hsa-mir-3661	0	0.000000	N
hsa-mir-3662	8	1.923760	N
hsa-mir-3663	0	0.000000	N
hsa-mir-3664	2	0.480940	N
hsa-mir-3665	0	0.000000	N
hsa-mir-3666	0	0.000000	N
hsa-mir-3667	0	0.000000	N
hsa-mir-3668	0	0.000000	N
hsa-mir-367	0	0.000000	N
hsa-mir-3670-1	0	0.000000	N
hsa-mir-3670-2	0	0.000000	N
hsa-mir-3670-3	0	0.000000	N
hsa-mir-3670-4	0	0.000000	N
hsa-mir-3671	0	0.000000	N
hsa-mir-3672	0	0.000000	N
hsa-mir-3674	0	0.000000	N
hsa-mir-3675	0	0.000000	N
hsa-mir-3677	124	29.818279	N
hsa-mir-3678	1	0.240470	N
hsa-mir-3679	1	0.240470	N
hsa-mir-3680-1	6	1.442820	N
hsa-mir-3680-2	1	0.240470	N
hsa-mir-3681	0	0.000000	N
hsa-mir-3682	2	0.480940	N
hsa-mir-3683	0	0.000000	N
hsa-mir-3684	4	0.961880	N
hsa-mir-3685	0	0.000000	N
hsa-mir-3686	0	0.000000	N
hsa-mir-3687-1	0	0.000000	N
hsa-mir-3687-2	0	0.000000	N
hsa-mir-3688-1	0	0.000000	N
hsa-mir-3688-2	0	0.000000	N
hsa-mir-3689a	0	0.000000	N
hsa-mir-3689b	0	0.000000	N
hsa-mir-3689c	0	0.000000	N
hsa-mir-3689d-1	0	0.000000	N
hsa-mir-3689d-2	0	0.000000	N
hsa-mir-3689e	0	0.000000	N
hsa-mir-3689f	0	0.000000	N
hsa-mir-369	35	8.416450	N
hsa-mir-3690-1	1	0.240470	N
hsa-mir-3690-2	0	0.000000	N
hsa-mir-3691	1	0.240470	N
hsa-mir-3692	0	0.000000	N
hsa-mir-370	14	3.366580	N
hsa-mir-3713	0	0.000000	N
hsa-mir-3714	0	0.000000	N
hsa-mir-371a	0	0.000000	N
hsa-mir-371b	2	0.480940	N
hsa-mir-372	0	0.000000	N
hsa-mir-373	0	0.000000	N
hsa-mir-374a	3782	909.457517	N
hsa-mir-374b	275	66.129248	N
hsa-mir-374c	0	0.000000	N
hsa-mir-375	89191	21447.759216	N
hsa-mir-376a-1	5	1.202350	N
hsa-mir-376a-2	4	0.961880	N
hsa-mir-376b	7	1.683290	Y
hsa-mir-376c	19	4.568930	Y
hsa-mir-377	10	2.404700	N
hsa-mir-378a	7844	1886.246631	N
hsa-mir-378b	0	0.000000	N
hsa-mir-378c	57	13.706790	N
hsa-mir-378d-1	1	0.240470	N
hsa-mir-378d-2	1	0.240470	N
hsa-mir-378e	0	0.000000	N
hsa-mir-378f	0	0.000000	N
hsa-mir-378g	0	0.000000	N
hsa-mir-378h	1	0.240470	N
hsa-mir-378i	0	0.000000	N
hsa-mir-378j	0	0.000000	N
hsa-mir-379	1566	376.576010	N
hsa-mir-380	3	0.721410	N
hsa-mir-381	92	22.123239	N
hsa-mir-382	32	7.695040	N
hsa-mir-383	1	0.240470	N
hsa-mir-384	0	0.000000	N
hsa-mir-3907	0	0.000000	N
hsa-mir-3908	0	0.000000	N
hsa-mir-3909	1	0.240470	N
hsa-mir-3910-1	0	0.000000	N
hsa-mir-3910-2	0	0.000000	N
hsa-mir-3911	0	0.000000	N
hsa-mir-3912	2	0.480940	N
hsa-mir-3913-1	3	0.721410	N
hsa-mir-3913-2	3	0.721410	N
hsa-mir-3914-1	0	0.000000	N
hsa-mir-3914-2	0	0.000000	N
hsa-mir-3915	0	0.000000	N
hsa-mir-3916	0	0.000000	N
hsa-mir-3917	2	0.480940	N
hsa-mir-3918	0	0.000000	N
hsa-mir-3919	0	0.000000	N
hsa-mir-3920	0	0.000000	N
hsa-mir-3921	0	0.000000	N
hsa-mir-3922	1	0.240470	N
hsa-mir-3923	0	0.000000	N
hsa-mir-3924	0	0.000000	N
hsa-mir-3925	0	0.000000	N
hsa-mir-3926-1	0	0.000000	N
hsa-mir-3926-2	0	0.000000	N
hsa-mir-3927	0	0.000000	N
hsa-mir-3928	10	2.404700	N
hsa-mir-3929	0	0.000000	N
hsa-mir-3934	65	15.630550	N
hsa-mir-3935	0	0.000000	N
hsa-mir-3936	0	0.000000	N
hsa-mir-3937	1	0.240470	N
hsa-mir-3938	0	0.000000	N
hsa-mir-3939	0	0.000000	N
hsa-mir-3940	8	1.923760	N
hsa-mir-3941	4	0.961880	N
hsa-mir-3942	3	0.721410	N
hsa-mir-3943	0	0.000000	N
hsa-mir-3944	5	1.202350	N
hsa-mir-3945	0	0.000000	N
hsa-mir-3960	0	0.000000	N
hsa-mir-3972	0	0.000000	N
hsa-mir-3973	0	0.000000	N
hsa-mir-3974	0	0.000000	N
hsa-mir-3975	0	0.000000	N
hsa-mir-3976	0	0.000000	N
hsa-mir-3977	0	0.000000	N
hsa-mir-3978	0	0.000000	N
hsa-mir-409	77	18.516190	N
hsa-mir-410	50	12.023500	N
hsa-mir-411	38	9.137860	N
hsa-mir-412	20	4.809400	N
hsa-mir-421	31	7.454570	N
hsa-mir-422a	0	0.000000	N
hsa-mir-423	579	139.232126	N
hsa-mir-424	711	170.974166	N
hsa-mir-425	1282	308.282532	N
hsa-mir-4251	0	0.000000	N
hsa-mir-4252	0	0.000000	N
hsa-mir-4253	0	0.000000	N
hsa-mir-4254	0	0.000000	N
hsa-mir-4255	0	0.000000	N
hsa-mir-4256	0	0.000000	N
hsa-mir-4257	0	0.000000	N
hsa-mir-4258	0	0.000000	N
hsa-mir-4259	0	0.000000	N
hsa-mir-4260	0	0.000000	N
hsa-mir-4261	0	0.000000	N
hsa-mir-4262	0	0.000000	N
hsa-mir-4263	0	0.000000	N
hsa-mir-4264	0	0.000000	N
hsa-mir-4265	0	0.000000	N
hsa-mir-4266	0	0.000000	N
hsa-mir-4267	0	0.000000	N
hsa-mir-4268	0	0.000000	N
hsa-mir-4269	0	0.000000	N
hsa-mir-4270	0	0.000000	N
hsa-mir-4271	0	0.000000	N
hsa-mir-4272	0	0.000000	N
hsa-mir-4273	0	0.000000	N
hsa-mir-4274	0	0.000000	N
hsa-mir-4275	0	0.000000	N
hsa-mir-4276	0	0.000000	N
hsa-mir-4277	0	0.000000	N
hsa-mir-4278	0	0.000000	N
